userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000084754	HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha	3030	https://www.ncbi.nlm.nih.gov/gene/?term=3030
ENSG00000182180	MRPS16	mitochondrial ribosomal protein S16	51021	https://www.ncbi.nlm.nih.gov/gene/?term=51021
ENSG00000215717	TMEM167B	transmembrane protein 167B	56900	https://www.ncbi.nlm.nih.gov/gene/?term=56900
ENSG00000165219	GAPVD1	GTPase activating protein and VPS9 domains 1	26130	https://www.ncbi.nlm.nih.gov/gene/?term=26130
ENSG00000198663	C6orf89	chromosome 6 open reading frame 89	221477	https://www.ncbi.nlm.nih.gov/gene/?term=221477
ENSG00000168385	SEPT2	septin 2	4735	https://www.ncbi.nlm.nih.gov/gene/?term=4735
ENSG00000143545	RAB13	RAB13, member RAS oncogene family	5872	https://www.ncbi.nlm.nih.gov/gene/?term=5872
ENSG00000137075	RNF38	ring finger protein 38	152006	https://www.ncbi.nlm.nih.gov/gene/?term=152006
ENSG00000136146	MED4	mediator complex subunit 4	29079	https://www.ncbi.nlm.nih.gov/gene/?term=29079
ENSG00000105058	FAM32A	family with sequence similarity 32 member A	26017	https://www.ncbi.nlm.nih.gov/gene/?term=26017
ENSG00000119899	SLC17A5	solute carrier family 17 member 5	26503	https://www.ncbi.nlm.nih.gov/gene/?term=26503
ENSG00000164252	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	https://www.ncbi.nlm.nih.gov/gene/?term=55109
ENSG00000185627	PSMD13	proteasome 26S subunit, non-ATPase 13	5719	https://www.ncbi.nlm.nih.gov/gene/?term=5719
ENSG00000120725	SIL1	SIL1 nucleotide exchange factor	64374	https://www.ncbi.nlm.nih.gov/gene/?term=64374
ENSG00000154001	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon	5529	https://www.ncbi.nlm.nih.gov/gene/?term=5529
ENSG00000147874	HAUS6	HAUS augmin like complex subunit 6	54801	https://www.ncbi.nlm.nih.gov/gene/?term=54801
ENSG00000213965	NUDT19	nudix hydrolase 19	390916	https://www.ncbi.nlm.nih.gov/gene/?term=390916
ENSG00000126522	ASL	argininosuccinate lyase	435	https://www.ncbi.nlm.nih.gov/gene/?term=435
ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase	673	https://www.ncbi.nlm.nih.gov/gene/?term=673
ENSG00000185624	P4HB	prolyl 4-hydroxylase subunit beta	5034	https://www.ncbi.nlm.nih.gov/gene/?term=5034
ENSG00000169905	TOR1AIP2	torsin 1A interacting protein 2	163590	https://www.ncbi.nlm.nih.gov/gene/?term=163590
ENSG00000143514	TP53BP2	tumor protein p53 binding protein 2	7159	https://www.ncbi.nlm.nih.gov/gene/?term=7159
ENSG00000124120	TTPAL	alpha tocopherol transfer protein like	79183	https://www.ncbi.nlm.nih.gov/gene/?term=79183
ENSG00000157625	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3	257397	https://www.ncbi.nlm.nih.gov/gene/?term=257397
ENSG00000001629	ANKIB1	ankyrin repeat and IBR domain containing 1	54467	https://www.ncbi.nlm.nih.gov/gene/?term=54467
ENSG00000184900	SUMO3	small ubiquitin-like modifier 3	6612	https://www.ncbi.nlm.nih.gov/gene/?term=6612
ENSG00000102893	PHKB	phosphorylase kinase regulatory subunit beta	5257	https://www.ncbi.nlm.nih.gov/gene/?term=5257
ENSG00000150433	TMEM218	transmembrane protein 218	219854	https://www.ncbi.nlm.nih.gov/gene/?term=219854
ENSG00000197782	ZNF780A	zinc finger protein 780A	284323	https://www.ncbi.nlm.nih.gov/gene/?term=284323
ENSG00000106400	ZNHIT1	zinc finger HIT-type containing 1	10467	https://www.ncbi.nlm.nih.gov/gene/?term=10467
ENSG00000166012	TAF1D	TATA-box binding protein associated factor, RNA polymerase I subunit D	79101	https://www.ncbi.nlm.nih.gov/gene/?term=79101
ENSG00000145779	TNFAIP8	TNF alpha induced protein 8	25816	https://www.ncbi.nlm.nih.gov/gene/?term=25816
ENSG00000178980	SELENOW	selenoprotein W	6415	https://www.ncbi.nlm.nih.gov/gene/?term=6415
ENSG00000111540	RAB5B	RAB5B, member RAS oncogene family	5869	https://www.ncbi.nlm.nih.gov/gene/?term=5869
ENSG00000120742	SERP1	stress associated endoplasmic reticulum protein 1	27230	https://www.ncbi.nlm.nih.gov/gene/?term=27230
ENSG00000168175	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like	93487	https://www.ncbi.nlm.nih.gov/gene/?term=93487
ENSG00000163249	CCNYL1	cyclin Y like 1	151195	https://www.ncbi.nlm.nih.gov/gene/?term=151195
ENSG00000117593	DARS2	aspartyl-tRNA synthetase 2, mitochondrial	55157	https://www.ncbi.nlm.nih.gov/gene/?term=55157
ENSG00000174574	AKIRIN1	akirin 1	79647	https://www.ncbi.nlm.nih.gov/gene/?term=79647
ENSG00000152700	SAR1B	secretion associated Ras related GTPase 1B	51128	https://www.ncbi.nlm.nih.gov/gene/?term=51128
ENSG00000127483	HP1BP3	heterochromatin protein 1 binding protein 3	50809	https://www.ncbi.nlm.nih.gov/gene/?term=50809
ENSG00000196262	PPIA	peptidylprolyl isomerase A	5478	https://www.ncbi.nlm.nih.gov/gene/?term=5478
ENSG00000105171	POP4	POP4 homolog, ribonuclease P/MRP subunit	10775	https://www.ncbi.nlm.nih.gov/gene/?term=10775
ENSG00000138029	HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta	3032	https://www.ncbi.nlm.nih.gov/gene/?term=3032
ENSG00000188612	SUMO2	NA	6613	https://www.ncbi.nlm.nih.gov/gene/?term=6613
ENSG00000185220	PGBD2	piggyBac transposable element derived 2	267002	https://www.ncbi.nlm.nih.gov/gene/?term=267002
ENSG00000126934	MAP2K2	mitogen-activated protein kinase kinase 2	5605	https://www.ncbi.nlm.nih.gov/gene/?term=5605
ENSG00000029364	SLC39A9	solute carrier family 39 member 9	55334	https://www.ncbi.nlm.nih.gov/gene/?term=55334
ENSG00000240682	ISY1	ISY1 splicing factor homolog	57461	https://www.ncbi.nlm.nih.gov/gene/?term=57461
ENSG00000147118	ZNF182	zinc finger protein 182	7569	https://www.ncbi.nlm.nih.gov/gene/?term=7569
ENSG00000152683	SLC30A6	solute carrier family 30 member 6	55676	https://www.ncbi.nlm.nih.gov/gene/?term=55676
ENSG00000085832	EPS15	epidermal growth factor receptor pathway substrate 15	2060	https://www.ncbi.nlm.nih.gov/gene/?term=2060
ENSG00000116954	RRAGC	Ras related GTP binding C	64121	https://www.ncbi.nlm.nih.gov/gene/?term=64121
ENSG00000178307	TMEM11	transmembrane protein 11	8834	https://www.ncbi.nlm.nih.gov/gene/?term=8834
ENSG00000137413	TAF8	TATA-box binding protein associated factor 8	129685	https://www.ncbi.nlm.nih.gov/gene/?term=129685
ENSG00000142867	BCL10	BCL10, immune signaling adaptor	8915	https://www.ncbi.nlm.nih.gov/gene/?term=8915
ENSG00000153113	CAST	calpastatin	831	https://www.ncbi.nlm.nih.gov/gene/?term=831
ENSG00000108588	CCDC47	coiled-coil domain containing 47	57003	https://www.ncbi.nlm.nih.gov/gene/?term=57003
ENSG00000101182	PSMA7	proteasome subunit alpha 7	5688	https://www.ncbi.nlm.nih.gov/gene/?term=5688
ENSG00000075413	MARK3	microtubule affinity regulating kinase 3	4140	https://www.ncbi.nlm.nih.gov/gene/?term=4140
ENSG00000122490	PQLC1	PQ loop repeat containing 1	80148	https://www.ncbi.nlm.nih.gov/gene/?term=80148
ENSG00000182220	ATP6AP2	ATPase H+ transporting accessory protein 2	10159	https://www.ncbi.nlm.nih.gov/gene/?term=10159
ENSG00000110025	SNX15	sorting nexin 15	29907	https://www.ncbi.nlm.nih.gov/gene/?term=29907
ENSG00000138802	SEC24B	SEC24 homolog B, COPII coat complex component	10427	https://www.ncbi.nlm.nih.gov/gene/?term=10427
ENSG00000167863	ATP5PD	ATP synthase peripheral stalk subunit d	10476	https://www.ncbi.nlm.nih.gov/gene/?term=10476
ENSG00000122642	FKBP9	FKBP prolyl isomerase 9	11328	https://www.ncbi.nlm.nih.gov/gene/?term=11328
ENSG00000136807	CDK9	cyclin dependent kinase 9	1025	https://www.ncbi.nlm.nih.gov/gene/?term=1025
ENSG00000175826	CTDNEP1	CTD nuclear envelope phosphatase 1	23399	https://www.ncbi.nlm.nih.gov/gene/?term=23399
ENSG00000070770	CSNK2A2	casein kinase 2 alpha 2	1459	https://www.ncbi.nlm.nih.gov/gene/?term=1459
ENSG00000176407	KCMF1	potassium channel modulatory factor 1	56888	https://www.ncbi.nlm.nih.gov/gene/?term=56888
ENSG00000130164	LDLR	low density lipoprotein receptor	3949	https://www.ncbi.nlm.nih.gov/gene/?term=3949
ENSG00000156831	NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase	286053	https://www.ncbi.nlm.nih.gov/gene/?term=286053
ENSG00000119725	ZNF410	zinc finger protein 410	57862	https://www.ncbi.nlm.nih.gov/gene/?term=57862
ENSG00000160551	TAOK1	TAO kinase 1	57551	https://www.ncbi.nlm.nih.gov/gene/?term=57551
ENSG00000181704	YIPF6	Yip1 domain family member 6	286451	https://www.ncbi.nlm.nih.gov/gene/?term=286451
ENSG00000196588	MRTFA	myocardin related transcription factor A	57591	https://www.ncbi.nlm.nih.gov/gene/?term=57591
ENSG00000102897	LYRM1	LYR motif containing 1	57149	https://www.ncbi.nlm.nih.gov/gene/?term=57149
ENSG00000111011	RSRC2	arginine and serine rich coiled-coil 2	65117	https://www.ncbi.nlm.nih.gov/gene/?term=65117
ENSG00000181929	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1	5571	https://www.ncbi.nlm.nih.gov/gene/?term=5571
ENSG00000111206	FOXM1	forkhead box M1	2305	https://www.ncbi.nlm.nih.gov/gene/?term=2305
ENSG00000083312	TNPO1	transportin 1	3842	https://www.ncbi.nlm.nih.gov/gene/?term=3842
ENSG00000111880	RNGTT	RNA guanylyltransferase and 5'-phosphatase	8732	https://www.ncbi.nlm.nih.gov/gene/?term=8732
ENSG00000138594	TMOD3	tropomodulin 3	29766	https://www.ncbi.nlm.nih.gov/gene/?term=29766
ENSG00000010270	STARD3NL	STARD3 N-terminal like	83930	https://www.ncbi.nlm.nih.gov/gene/?term=83930
ENSG00000158796	DEDD	death effector domain containing	9191	https://www.ncbi.nlm.nih.gov/gene/?term=9191
ENSG00000196712	NF1	neurofibromin 1	4763	https://www.ncbi.nlm.nih.gov/gene/?term=4763
ENSG00000057608	GDI2	GDP dissociation inhibitor 2	2665	https://www.ncbi.nlm.nih.gov/gene/?term=2665
ENSG00000196704	AMZ2	archaelysin family metallopeptidase 2	51321	https://www.ncbi.nlm.nih.gov/gene/?term=51321
ENSG00000113575	PPP2CA	protein phosphatase 2 catalytic subunit alpha	5515	https://www.ncbi.nlm.nih.gov/gene/?term=5515
ENSG00000120662	MTRF1	mitochondrial translation release factor 1	9617	https://www.ncbi.nlm.nih.gov/gene/?term=9617
ENSG00000067704	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial	55699	https://www.ncbi.nlm.nih.gov/gene/?term=55699
ENSG00000092820	EZR	ezrin	7430	https://www.ncbi.nlm.nih.gov/gene/?term=7430
ENSG00000107521	HPS1	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1	3257	https://www.ncbi.nlm.nih.gov/gene/?term=3257
ENSG00000124486	USP9X	ubiquitin specific peptidase 9 X-linked	8239	https://www.ncbi.nlm.nih.gov/gene/?term=8239
ENSG00000084234	APLP2	amyloid beta precursor like protein 2	334	https://www.ncbi.nlm.nih.gov/gene/?term=334
ENSG00000056097	ZFR	zinc finger RNA binding protein	51663	https://www.ncbi.nlm.nih.gov/gene/?term=51663
ENSG00000135720	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2	1783	https://www.ncbi.nlm.nih.gov/gene/?term=1783
ENSG00000181467	RAP2B	RAP2B, member of RAS oncogene family	5912	https://www.ncbi.nlm.nih.gov/gene/?term=5912
ENSG00000107929	LARP4B	La ribonucleoprotein domain family member 4B	23185	https://www.ncbi.nlm.nih.gov/gene/?term=23185
ENSG00000153827	TRIP12	thyroid hormone receptor interactor 12	9320	https://www.ncbi.nlm.nih.gov/gene/?term=9320
ENSG00000150457	LATS2	large tumor suppressor kinase 2	26524	https://www.ncbi.nlm.nih.gov/gene/?term=26524
ENSG00000113712	CSNK1A1	casein kinase 1 alpha 1	1452	https://www.ncbi.nlm.nih.gov/gene/?term=1452
ENSG00000143337	TOR1AIP1	torsin 1A interacting protein 1	26092	https://www.ncbi.nlm.nih.gov/gene/?term=26092
ENSG00000180694	TMEM64	transmembrane protein 64	169200	https://www.ncbi.nlm.nih.gov/gene/?term=169200
ENSG00000004897	CDC27	cell division cycle 27	996	https://www.ncbi.nlm.nih.gov/gene/?term=996
ENSG00000110955	ATP5F1B	ATP synthase F1 subunit beta	506	https://www.ncbi.nlm.nih.gov/gene/?term=506
ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1	5604	https://www.ncbi.nlm.nih.gov/gene/?term=5604
ENSG00000114098	ARMC8	armadillo repeat containing 8	25852	https://www.ncbi.nlm.nih.gov/gene/?term=25852
ENSG00000166478	ZNF143	zinc finger protein 143	7702	https://www.ncbi.nlm.nih.gov/gene/?term=7702
ENSG00000163444	TMEM183A	transmembrane protein 183A	92703	https://www.ncbi.nlm.nih.gov/gene/?term=92703
ENSG00000148730	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	1979	https://www.ncbi.nlm.nih.gov/gene/?term=1979
ENSG00000198586	TLK1	tousled like kinase 1	9874	https://www.ncbi.nlm.nih.gov/gene/?term=9874
ENSG00000177565	TBL1XR1	transducin beta like 1 X-linked receptor 1	79718	https://www.ncbi.nlm.nih.gov/gene/?term=79718
ENSG00000147475	ERLIN2	ER lipid raft associated 2	11160	https://www.ncbi.nlm.nih.gov/gene/?term=11160
ENSG00000148248	SURF4	surfeit 4	6836	https://www.ncbi.nlm.nih.gov/gene/?term=6836
ENSG00000184007	PTP4A2	protein tyrosine phosphatase type IVA, member 2	8073	https://www.ncbi.nlm.nih.gov/gene/?term=8073
ENSG00000134153	EMC7	ER membrane protein complex subunit 7	56851	https://www.ncbi.nlm.nih.gov/gene/?term=56851
ENSG00000122741	DCAF10	DDB1 and CUL4 associated factor 10	79269	https://www.ncbi.nlm.nih.gov/gene/?term=79269
ENSG00000166797	CIAO2A	cytosolic iron-sulfur assembly component 2A	84191	https://www.ncbi.nlm.nih.gov/gene/?term=84191
ENSG00000139433	GLTP	glycolipid transfer protein	51228	https://www.ncbi.nlm.nih.gov/gene/?term=51228
ENSG00000068489	PRR11	proline rich 11	55771	https://www.ncbi.nlm.nih.gov/gene/?term=55771
ENSG00000092531	SNAP23	synaptosome associated protein 23	8773	https://www.ncbi.nlm.nih.gov/gene/?term=8773
ENSG00000100554	ATP6V1D	ATPase H+ transporting V1 subunit D	51382	https://www.ncbi.nlm.nih.gov/gene/?term=51382
ENSG00000120063	GNA13	G protein subunit alpha 13	10672	https://www.ncbi.nlm.nih.gov/gene/?term=10672
ENSG00000187866	FAM122A	family with sequence similarity 122A	116224	https://www.ncbi.nlm.nih.gov/gene/?term=116224
ENSG00000189403	HMGB1	high mobility group box 1	3146	https://www.ncbi.nlm.nih.gov/gene/?term=3146
ENSG00000126775	ATG14	autophagy related 14	22863	https://www.ncbi.nlm.nih.gov/gene/?term=22863
ENSG00000213064	SFT2D2	SFT2 domain containing 2	375035	https://www.ncbi.nlm.nih.gov/gene/?term=375035
ENSG00000185825	BCAP31	B cell receptor associated protein 31	10134	https://www.ncbi.nlm.nih.gov/gene/?term=10134
ENSG00000100934	SEC23A	Sec23 homolog A, coat complex II component	10484	https://www.ncbi.nlm.nih.gov/gene/?term=10484
ENSG00000185236	RAB11B	RAB11B, member RAS oncogene family	9230	https://www.ncbi.nlm.nih.gov/gene/?term=9230
ENSG00000104643	MTMR9	myotubularin related protein 9	66036	https://www.ncbi.nlm.nih.gov/gene/?term=66036
ENSG00000167565	SERTAD3	SERTA domain containing 3	29946	https://www.ncbi.nlm.nih.gov/gene/?term=29946
ENSG00000062650	WAPL	WAPL cohesin release factor	23063	https://www.ncbi.nlm.nih.gov/gene/?term=23063
ENSG00000136240	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2	11014	https://www.ncbi.nlm.nih.gov/gene/?term=11014
ENSG00000165025	SYK	spleen associated tyrosine kinase	6850	https://www.ncbi.nlm.nih.gov/gene/?term=6850
ENSG00000065518	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	4710	https://www.ncbi.nlm.nih.gov/gene/?term=4710
ENSG00000158109	TPRG1L	tumor protein p63 regulated 1 like	127262	https://www.ncbi.nlm.nih.gov/gene/?term=127262
ENSG00000138081	FBXO11	F-box protein 11	80204	https://www.ncbi.nlm.nih.gov/gene/?term=80204
ENSG00000120334	CENPL	centromere protein L	91687	https://www.ncbi.nlm.nih.gov/gene/?term=91687
ENSG00000155008	APOOL	apolipoprotein O like	139322	https://www.ncbi.nlm.nih.gov/gene/?term=139322
ENSG00000109572	CLCN3	chloride voltage-gated channel 3	1182	https://www.ncbi.nlm.nih.gov/gene/?term=1182
ENSG00000100897	DCAF11	DDB1 and CUL4 associated factor 11	80344	https://www.ncbi.nlm.nih.gov/gene/?term=80344
ENSG00000183475	ASB7	ankyrin repeat and SOCS box containing 7	140460	https://www.ncbi.nlm.nih.gov/gene/?term=140460
ENSG00000170185	USP38	ubiquitin specific peptidase 38	84640	https://www.ncbi.nlm.nih.gov/gene/?term=84640
ENSG00000102225	CDK16	cyclin dependent kinase 16	5127	https://www.ncbi.nlm.nih.gov/gene/?term=5127
ENSG00000048544	MRPS10	mitochondrial ribosomal protein S10	55173	https://www.ncbi.nlm.nih.gov/gene/?term=55173
ENSG00000167283	ATP5MG	ATP synthase membrane subunit g	10632	https://www.ncbi.nlm.nih.gov/gene/?term=10632
ENSG00000145734	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB	55814	https://www.ncbi.nlm.nih.gov/gene/?term=55814
ENSG00000104763	ASAH1	N-acylsphingosine amidohydrolase 1	427	https://www.ncbi.nlm.nih.gov/gene/?term=427
ENSG00000103769	RAB11A	RAB11A, member RAS oncogene family	8766	https://www.ncbi.nlm.nih.gov/gene/?term=8766
ENSG00000103769	LOC105370866	uncharacterized LOC105370866	105370866	https://www.ncbi.nlm.nih.gov/gene/?term=105370866
ENSG00000198231	DDX42	DEAD-box helicase 42	11325	https://www.ncbi.nlm.nih.gov/gene/?term=11325
ENSG00000155975	VPS37A	VPS37A, ESCRT-I subunit	137492	https://www.ncbi.nlm.nih.gov/gene/?term=137492
ENSG00000068650	ATP11A	ATPase phospholipid transporting 11A	23250	https://www.ncbi.nlm.nih.gov/gene/?term=23250
ENSG00000120158	RCL1	RNA terminal phosphate cyclase like 1	10171	https://www.ncbi.nlm.nih.gov/gene/?term=10171
ENSG00000185127	C6orf120	chromosome 6 open reading frame 120	387263	https://www.ncbi.nlm.nih.gov/gene/?term=387263
ENSG00000187051	RPS19BP1	ribosomal protein S19 binding protein 1	91582	https://www.ncbi.nlm.nih.gov/gene/?term=91582
ENSG00000187189	TSPYL4	TSPY like 4	23270	https://www.ncbi.nlm.nih.gov/gene/?term=23270
ENSG00000196743	GM2A	GM2 ganglioside activator	2760	https://www.ncbi.nlm.nih.gov/gene/?term=2760
ENSG00000198839	ZNF277	zinc finger protein 277	11179	https://www.ncbi.nlm.nih.gov/gene/?term=11179
ENSG00000102753	KPNA3	karyopherin subunit alpha 3	3839	https://www.ncbi.nlm.nih.gov/gene/?term=3839
ENSG00000168297	PXK	PX domain containing serine/threonine kinase like	54899	https://www.ncbi.nlm.nih.gov/gene/?term=54899
ENSG00000104756	KCTD9	potassium channel tetramerization domain containing 9	54793	https://www.ncbi.nlm.nih.gov/gene/?term=54793
ENSG00000145860	RNF145	ring finger protein 145	153830	https://www.ncbi.nlm.nih.gov/gene/?term=153830
ENSG00000117528	ABCD3	ATP binding cassette subfamily D member 3	5825	https://www.ncbi.nlm.nih.gov/gene/?term=5825
ENSG00000165264	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6	4712	https://www.ncbi.nlm.nih.gov/gene/?term=4712
ENSG00000138785	INTS12	integrator complex subunit 12	57117	https://www.ncbi.nlm.nih.gov/gene/?term=57117
ENSG00000186638	KIF24	kinesin family member 24	347240	https://www.ncbi.nlm.nih.gov/gene/?term=347240
ENSG00000164754	RAD21	RAD21 cohesin complex component	5885	https://www.ncbi.nlm.nih.gov/gene/?term=5885
ENSG00000117614	SYF2	SYF2 pre-mRNA splicing factor	25949	https://www.ncbi.nlm.nih.gov/gene/?term=25949
ENSG00000147872	PLIN2	perilipin 2	123	https://www.ncbi.nlm.nih.gov/gene/?term=123
ENSG00000143420	ENSA	endosulfine alpha	2029	https://www.ncbi.nlm.nih.gov/gene/?term=2029
ENSG00000135837	CEP350	centrosomal protein 350	9857	https://www.ncbi.nlm.nih.gov/gene/?term=9857
ENSG00000146574	CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated	221960	https://www.ncbi.nlm.nih.gov/gene/?term=221960
ENSG00000185619	PCGF3	polycomb group ring finger 3	10336	https://www.ncbi.nlm.nih.gov/gene/?term=10336
ENSG00000142507	PSMB6	proteasome subunit beta 6	5694	https://www.ncbi.nlm.nih.gov/gene/?term=5694
ENSG00000087152	ATXN7L3	ataxin 7 like 3	56970	https://www.ncbi.nlm.nih.gov/gene/?term=56970
ENSG00000138613	APH1B	aph-1 homolog B, gamma-secretase subunit	83464	https://www.ncbi.nlm.nih.gov/gene/?term=83464
ENSG00000110367	DDX6	DEAD-box helicase 6	1656	https://www.ncbi.nlm.nih.gov/gene/?term=1656
ENSG00000215251	FASTKD5	FAST kinase domains 5	60493	https://www.ncbi.nlm.nih.gov/gene/?term=60493
ENSG00000141562	NARF	nuclear prelamin A recognition factor	26502	https://www.ncbi.nlm.nih.gov/gene/?term=26502
ENSG00000177054	ZDHHC13	zinc finger DHHC-type containing 13	54503	https://www.ncbi.nlm.nih.gov/gene/?term=54503
ENSG00000129562	DAD1	defender against cell death 1	1603	https://www.ncbi.nlm.nih.gov/gene/?term=1603
ENSG00000197111	PCBP2	poly(rC) binding protein 2	5094	https://www.ncbi.nlm.nih.gov/gene/?term=5094
ENSG00000205531	NAP1L4	nucleosome assembly protein 1 like 4	4676	https://www.ncbi.nlm.nih.gov/gene/?term=4676
ENSG00000113638	TTC33	tetratricopeptide repeat domain 33	23548	https://www.ncbi.nlm.nih.gov/gene/?term=23548
ENSG00000139697	SBNO1	strawberry notch homolog 1	55206	https://www.ncbi.nlm.nih.gov/gene/?term=55206
ENSG00000161813	LARP4	La ribonucleoprotein domain family member 4	113251	https://www.ncbi.nlm.nih.gov/gene/?term=113251
ENSG00000151500	THYN1	thymocyte nuclear protein 1	29087	https://www.ncbi.nlm.nih.gov/gene/?term=29087
ENSG00000162959	NA	mediator of cell motility 1	51072	https://www.ncbi.nlm.nih.gov/gene/?term=51072
ENSG00000143575	HAX1	HCLS1 associated protein X-1	10456	https://www.ncbi.nlm.nih.gov/gene/?term=10456
ENSG00000163479	SSR2	signal sequence receptor subunit 2	6746	https://www.ncbi.nlm.nih.gov/gene/?term=6746
ENSG00000159882	ZNF230	zinc finger protein 230	7773	https://www.ncbi.nlm.nih.gov/gene/?term=7773
ENSG00000215421	ZNF407	zinc finger protein 407	55628	https://www.ncbi.nlm.nih.gov/gene/?term=55628
ENSG00000110321	EIF4G2	eukaryotic translation initiation factor 4 gamma 2	1982	https://www.ncbi.nlm.nih.gov/gene/?term=1982
ENSG00000241258	CRCP	CGRP receptor component	27297	https://www.ncbi.nlm.nih.gov/gene/?term=27297
