userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000101425	BPI	bactericidal permeability increasing protein	671	https://www.ncbi.nlm.nih.gov/gene/?term=671
ENSG00000101187	SLCO4A1	solute carrier organic anion transporter family member 4A1	28231	https://www.ncbi.nlm.nih.gov/gene/?term=28231
ENSG00000166265	CYYR1	cysteine and tyrosine rich 1	116159	https://www.ncbi.nlm.nih.gov/gene/?term=116159
ENSG00000138821	SLC39A8	solute carrier family 39 member 8	64116	https://www.ncbi.nlm.nih.gov/gene/?term=64116
ENSG00000189068	VSTM1	V-set and transmembrane domain containing 1	284415	https://www.ncbi.nlm.nih.gov/gene/?term=284415
ENSG00000145287	PLAC8	placenta specific 8	51316	https://www.ncbi.nlm.nih.gov/gene/?term=51316
ENSG00000258227	CLEC5A	C-type lectin domain containing 5A	23601	https://www.ncbi.nlm.nih.gov/gene/?term=23601
ENSG00000242550	SERPINB10	serpin family B member 10	5273	https://www.ncbi.nlm.nih.gov/gene/?term=5273
ENSG00000243627	SMIM34A	small integral membrane protein 34A	388820	https://www.ncbi.nlm.nih.gov/gene/?term=388820
ENSG00000145431	PDGFC	platelet derived growth factor C	56034	https://www.ncbi.nlm.nih.gov/gene/?term=56034
ENSG00000167613	LAIR1	leukocyte associated immunoglobulin like receptor 1	3903	https://www.ncbi.nlm.nih.gov/gene/?term=3903
ENSG00000164611	PTTG1	pituitary tumor-transforming 1	9232	https://www.ncbi.nlm.nih.gov/gene/?term=9232
ENSG00000078124	ACER3	alkaline ceramidase 3	55331	https://www.ncbi.nlm.nih.gov/gene/?term=55331
ENSG00000232125	DYTN	dystrotelin	391475	https://www.ncbi.nlm.nih.gov/gene/?term=391475
ENSG00000113070	HBEGF	heparin binding EGF like growth factor	1839	https://www.ncbi.nlm.nih.gov/gene/?term=1839
ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
ENSG00000163661	PTX3	pentraxin 3	5806	https://www.ncbi.nlm.nih.gov/gene/?term=5806
ENSG00000169397	RNASE3	ribonuclease A family member 3	6037	https://www.ncbi.nlm.nih.gov/gene/?term=6037
ENSG00000196878	LAMB3	laminin subunit beta 3	3914	https://www.ncbi.nlm.nih.gov/gene/?term=3914
ENSG00000001561	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4	22875	https://www.ncbi.nlm.nih.gov/gene/?term=22875
ENSG00000104043	ATP8B4	ATPase phospholipid transporting 8B4 (putative)	79895	https://www.ncbi.nlm.nih.gov/gene/?term=79895
ENSG00000278961	SMIM34B	small integral membrane protein 34B	107983987	https://www.ncbi.nlm.nih.gov/gene/?term=107983987
ENSG00000136068	FLNB	filamin B	2317	https://www.ncbi.nlm.nih.gov/gene/?term=2317
ENSG00000134594	RAB33A	RAB33A, member RAS oncogene family	9363	https://www.ncbi.nlm.nih.gov/gene/?term=9363
ENSG00000007001	UPP2	uridine phosphorylase 2	151531	https://www.ncbi.nlm.nih.gov/gene/?term=151531
ENSG00000132170	PPARG	peroxisome proliferator activated receptor gamma	5468	https://www.ncbi.nlm.nih.gov/gene/?term=5468
ENSG00000011426	ANLN	anillin actin binding protein	54443	https://www.ncbi.nlm.nih.gov/gene/?term=54443
ENSG00000165168	CYBB	cytochrome b-245 beta chain	1536	https://www.ncbi.nlm.nih.gov/gene/?term=1536
ENSG00000196747	HIST1H2AI	histone cluster 1 H2A family member i	8329	https://www.ncbi.nlm.nih.gov/gene/?term=8329
ENSG00000075303	SLC25A40	solute carrier family 25 member 40	55972	https://www.ncbi.nlm.nih.gov/gene/?term=55972
ENSG00000136634	IL10	interleukin 10	3586	https://www.ncbi.nlm.nih.gov/gene/?term=3586
ENSG00000179958	DCTPP1	dCTP pyrophosphatase 1	79077	https://www.ncbi.nlm.nih.gov/gene/?term=79077
ENSG00000066279	ASPM	abnormal spindle microtubule assembly	259266	https://www.ncbi.nlm.nih.gov/gene/?term=259266
ENSG00000183723	CMTM4	CKLF like MARVEL transmembrane domain containing 4	146223	https://www.ncbi.nlm.nih.gov/gene/?term=146223
ENSG00000092067	CEBPE	CCAAT enhancer binding protein epsilon	1053	https://www.ncbi.nlm.nih.gov/gene/?term=1053
ENSG00000121064	SCPEP1	serine carboxypeptidase 1	59342	https://www.ncbi.nlm.nih.gov/gene/?term=59342
ENSG00000134333	LDHA	lactate dehydrogenase A	3939	https://www.ncbi.nlm.nih.gov/gene/?term=3939
ENSG00000184497	TMEM255B	transmembrane protein 255B	348013	https://www.ncbi.nlm.nih.gov/gene/?term=348013
ENSG00000143641	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2	2590	https://www.ncbi.nlm.nih.gov/gene/?term=2590
ENSG00000101888	NXT2	nuclear transport factor 2 like export factor 2	55916	https://www.ncbi.nlm.nih.gov/gene/?term=55916
ENSG00000166845	C18orf54	chromosome 18 open reading frame 54	162681	https://www.ncbi.nlm.nih.gov/gene/?term=162681
ENSG00000159423	ALDH4A1	aldehyde dehydrogenase 4 family member A1	8659	https://www.ncbi.nlm.nih.gov/gene/?term=8659
ENSG00000166446	CDYL2	chromodomain Y like 2	124359	https://www.ncbi.nlm.nih.gov/gene/?term=124359
ENSG00000105220	GPI	glucose-6-phosphate isomerase	2821	https://www.ncbi.nlm.nih.gov/gene/?term=2821
ENSG00000103145	HCFC1R1	host cell factor C1 regulator 1	54985	https://www.ncbi.nlm.nih.gov/gene/?term=54985
ENSG00000183688	RFLNB	refilin B	359845	https://www.ncbi.nlm.nih.gov/gene/?term=359845
ENSG00000198018	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	57089	https://www.ncbi.nlm.nih.gov/gene/?term=57089
ENSG00000154447	SH3RF1	SH3 domain containing ring finger 1	57630	https://www.ncbi.nlm.nih.gov/gene/?term=57630
ENSG00000146376	ARHGAP18	Rho GTPase activating protein 18	93663	https://www.ncbi.nlm.nih.gov/gene/?term=93663
ENSG00000124275	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	4552	https://www.ncbi.nlm.nih.gov/gene/?term=4552
ENSG00000110721	CHKA	choline kinase alpha	1119	https://www.ncbi.nlm.nih.gov/gene/?term=1119
ENSG00000174837	ADGRE1	adhesion G protein-coupled receptor E1	2015	https://www.ncbi.nlm.nih.gov/gene/?term=2015
ENSG00000001630	CYP51A1	cytochrome P450 family 51 subfamily A member 1	1595	https://www.ncbi.nlm.nih.gov/gene/?term=1595
ENSG00000052802	MSMO1	methylsterol monooxygenase 1	6307	https://www.ncbi.nlm.nih.gov/gene/?term=6307
ENSG00000165490	DDIAS	DNA damage induced apoptosis suppressor	220042	https://www.ncbi.nlm.nih.gov/gene/?term=220042
ENSG00000116574	RHOU	ras homolog family member U	58480	https://www.ncbi.nlm.nih.gov/gene/?term=58480
ENSG00000112419	PHACTR2	phosphatase and actin regulator 2	9749	https://www.ncbi.nlm.nih.gov/gene/?term=9749
ENSG00000089685	BIRC5	baculoviral IAP repeat containing 5	332	https://www.ncbi.nlm.nih.gov/gene/?term=332
ENSG00000143537	ADAM15	ADAM metallopeptidase domain 15	8751	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ENSG00000110002	VWA5A	von Willebrand factor A domain containing 5A	4013	https://www.ncbi.nlm.nih.gov/gene/?term=4013
ENSG00000100097	LGALS1	galectin 1	3956	https://www.ncbi.nlm.nih.gov/gene/?term=3956
ENSG00000198804	COX1	cytochrome c oxidase subunit I	4512	https://www.ncbi.nlm.nih.gov/gene/?term=4512
ENSG00000197780	TAF13	TATA-box binding protein associated factor 13	6884	https://www.ncbi.nlm.nih.gov/gene/?term=6884
ENSG00000198695	ND6	NADH dehydrogenase, subunit 6 (complex I)	4541	https://www.ncbi.nlm.nih.gov/gene/?term=4541
ENSG00000113282	CLINT1	clathrin interactor 1	9685	https://www.ncbi.nlm.nih.gov/gene/?term=9685
ENSG00000138160	KIF11	kinesin family member 11	3832	https://www.ncbi.nlm.nih.gov/gene/?term=3832
ENSG00000175602	CCDC85B	coiled-coil domain containing 85B	11007	https://www.ncbi.nlm.nih.gov/gene/?term=11007
ENSG00000089195	TRMT6	tRNA methyltransferase 6	51605	https://www.ncbi.nlm.nih.gov/gene/?term=51605
ENSG00000168615	ADAM9	ADAM metallopeptidase domain 9	8754	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ENSG00000021355	SERPINB1	serpin family B member 1	1992	https://www.ncbi.nlm.nih.gov/gene/?term=1992
ENSG00000016391	CHDH	choline dehydrogenase	55349	https://www.ncbi.nlm.nih.gov/gene/?term=55349
ENSG00000104447	TRPS1	transcriptional repressor GATA binding 1	7227	https://www.ncbi.nlm.nih.gov/gene/?term=7227
ENSG00000065618	COL17A1	collagen type XVII alpha 1 chain	1308	https://www.ncbi.nlm.nih.gov/gene/?term=1308
ENSG00000132640	BTBD3	BTB domain containing 3	22903	https://www.ncbi.nlm.nih.gov/gene/?term=22903
ENSG00000167680	SEMA6B	semaphorin 6B	10501	https://www.ncbi.nlm.nih.gov/gene/?term=10501
ENSG00000085491	SLC25A24	solute carrier family 25 member 24	29957	https://www.ncbi.nlm.nih.gov/gene/?term=29957
ENSG00000176890	TYMS	thymidylate synthetase	7298	https://www.ncbi.nlm.nih.gov/gene/?term=7298
ENSG00000198886	ND4	NADH dehydrogenase, subunit 4 (complex I)	4538	https://www.ncbi.nlm.nih.gov/gene/?term=4538
ENSG00000153214	TMEM87B	transmembrane protein 87B	84910	https://www.ncbi.nlm.nih.gov/gene/?term=84910
ENSG00000142185	TRPM2	transient receptor potential cation channel subfamily M member 2	7226	https://www.ncbi.nlm.nih.gov/gene/?term=7226
ENSG00000198786	ND5	NADH dehydrogenase, subunit 5 (complex I)	4540	https://www.ncbi.nlm.nih.gov/gene/?term=4540
ENSG00000164466	SFXN1	sideroflexin 1	94081	https://www.ncbi.nlm.nih.gov/gene/?term=94081
ENSG00000138663	COPS4	COP9 signalosome subunit 4	51138	https://www.ncbi.nlm.nih.gov/gene/?term=51138
ENSG00000173930	SLCO4C1	solute carrier organic anion transporter family member 4C1	353189	https://www.ncbi.nlm.nih.gov/gene/?term=353189
ENSG00000147684	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9	4715	https://www.ncbi.nlm.nih.gov/gene/?term=4715
ENSG00000106701	FSD1L	fibronectin type III and SPRY domain containing 1 like	83856	https://www.ncbi.nlm.nih.gov/gene/?term=83856
ENSG00000113448	PDE4D	phosphodiesterase 4D	5144	https://www.ncbi.nlm.nih.gov/gene/?term=5144
ENSG00000111640	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597	https://www.ncbi.nlm.nih.gov/gene/?term=2597
ENSG00000159200	RCAN1	regulator of calcineurin 1	1827	https://www.ncbi.nlm.nih.gov/gene/?term=1827
ENSG00000169446	MMGT1	membrane magnesium transporter 1	93380	https://www.ncbi.nlm.nih.gov/gene/?term=93380
ENSG00000147202	DIAPH2	diaphanous related formin 2	1730	https://www.ncbi.nlm.nih.gov/gene/?term=1730
ENSG00000171488	LRRC8C	leucine rich repeat containing 8 VRAC subunit C	84230	https://www.ncbi.nlm.nih.gov/gene/?term=84230
ENSG00000198911	SREBF2	sterol regulatory element binding transcription factor 2	6721	https://www.ncbi.nlm.nih.gov/gene/?term=6721
ENSG00000120437	ACAT2	acetyl-CoA acetyltransferase 2	39	https://www.ncbi.nlm.nih.gov/gene/?term=39
ENSG00000108518	PFN1	profilin 1	5216	https://www.ncbi.nlm.nih.gov/gene/?term=5216
ENSG00000165704	HPRT1	hypoxanthine phosphoribosyltransferase 1	3251	https://www.ncbi.nlm.nih.gov/gene/?term=3251
ENSG00000133703	KRAS	KRAS proto-oncogene, GTPase	3845	https://www.ncbi.nlm.nih.gov/gene/?term=3845
ENSG00000124279	FASTKD3	FAST kinase domains 3	79072	https://www.ncbi.nlm.nih.gov/gene/?term=79072
ENSG00000188649	CC2D2B	coiled-coil and C2 domain containing 2B	387707	https://www.ncbi.nlm.nih.gov/gene/?term=387707
ENSG00000113615	SEC24A	SEC24 homolog A, COPII coat complex component	10802	https://www.ncbi.nlm.nih.gov/gene/?term=10802
ENSG00000197063	MAFG	MAF bZIP transcription factor G	4097	https://www.ncbi.nlm.nih.gov/gene/?term=4097
ENSG00000164885	CDK5	cyclin dependent kinase 5	1020	https://www.ncbi.nlm.nih.gov/gene/?term=1020
ENSG00000178904	DPY19L3	dpy-19 like C-mannosyltransferase 3	147991	https://www.ncbi.nlm.nih.gov/gene/?term=147991
ENSG00000198899	ATP6	ATP synthase F0 subunit 6	4508	https://www.ncbi.nlm.nih.gov/gene/?term=4508
ENSG00000148057	IDNK	IDNK, gluconokinase	414328	https://www.ncbi.nlm.nih.gov/gene/?term=414328
ENSG00000077380	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2	1781	https://www.ncbi.nlm.nih.gov/gene/?term=1781
ENSG00000143924	EML4	EMAP like 4	27436	https://www.ncbi.nlm.nih.gov/gene/?term=27436
ENSG00000148459	PDSS1	decaprenyl diphosphate synthase subunit 1	23590	https://www.ncbi.nlm.nih.gov/gene/?term=23590
ENSG00000136783	NIPSNAP3A	nipsnap homolog 3A	25934	https://www.ncbi.nlm.nih.gov/gene/?term=25934
ENSG00000136643	RPS6KC1	ribosomal protein S6 kinase C1	26750	https://www.ncbi.nlm.nih.gov/gene/?term=26750
ENSG00000162688	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	https://www.ncbi.nlm.nih.gov/gene/?term=178
ENSG00000032444	PNPLA6	patatin like phospholipase domain containing 6	10908	https://www.ncbi.nlm.nih.gov/gene/?term=10908
ENSG00000176732	PFN4	profilin family member 4	375189	https://www.ncbi.nlm.nih.gov/gene/?term=375189
ENSG00000243244	STON1	stonin 1	11037	https://www.ncbi.nlm.nih.gov/gene/?term=11037
ENSG00000086570	FAT2	FAT atypical cadherin 2	2196	https://www.ncbi.nlm.nih.gov/gene/?term=2196
ENSG00000169504	CLIC4	chloride intracellular channel 4	25932	https://www.ncbi.nlm.nih.gov/gene/?term=25932
ENSG00000122008	POLK	DNA polymerase kappa	51426	https://www.ncbi.nlm.nih.gov/gene/?term=51426
ENSG00000134242	PTPN22	protein tyrosine phosphatase, non-receptor type 22	26191	https://www.ncbi.nlm.nih.gov/gene/?term=26191
ENSG00000115129	TP53I3	tumor protein p53 inducible protein 3	9540	https://www.ncbi.nlm.nih.gov/gene/?term=9540
ENSG00000109861	CTSC	cathepsin C	1075	https://www.ncbi.nlm.nih.gov/gene/?term=1075
ENSG00000075651	PLD1	phospholipase D1	5337	https://www.ncbi.nlm.nih.gov/gene/?term=5337
ENSG00000188725	SMIM15	small integral membrane protein 15	643155	https://www.ncbi.nlm.nih.gov/gene/?term=643155
ENSG00000065911	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	10797	https://www.ncbi.nlm.nih.gov/gene/?term=10797
ENSG00000109390	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	4717	https://www.ncbi.nlm.nih.gov/gene/?term=4717
ENSG00000101367	MAPRE1	microtubule associated protein RP/EB family member 1	22919	https://www.ncbi.nlm.nih.gov/gene/?term=22919
ENSG00000147649	MTDH	metadherin	92140	https://www.ncbi.nlm.nih.gov/gene/?term=92140
ENSG00000164741	DLC1	DLC1 Rho GTPase activating protein	10395	https://www.ncbi.nlm.nih.gov/gene/?term=10395
ENSG00000180347	ITPRID1	ITPR interacting domain containing 1	223075	https://www.ncbi.nlm.nih.gov/gene/?term=223075
ENSG00000134627	PIWIL4	piwi like RNA-mediated gene silencing 4	143689	https://www.ncbi.nlm.nih.gov/gene/?term=143689
ENSG00000029993	HMGB3	high mobility group box 3	3149	https://www.ncbi.nlm.nih.gov/gene/?term=3149
ENSG00000088451	TGDS	TDP-glucose 4,6-dehydratase	23483	https://www.ncbi.nlm.nih.gov/gene/?term=23483
ENSG00000060558	GNA15	G protein subunit alpha 15	2769	https://www.ncbi.nlm.nih.gov/gene/?term=2769
ENSG00000213281	NRAS	NRAS proto-oncogene, GTPase	4893	https://www.ncbi.nlm.nih.gov/gene/?term=4893
ENSG00000153989	NUS1	NUS1, dehydrodolichyl diphosphate synthase subunit	116150	https://www.ncbi.nlm.nih.gov/gene/?term=116150
ENSG00000171314	PGAM1	phosphoglycerate mutase 1	5223	https://www.ncbi.nlm.nih.gov/gene/?term=5223
ENSG00000143252	SDHC	succinate dehydrogenase complex subunit C	6391	https://www.ncbi.nlm.nih.gov/gene/?term=6391
ENSG00000141068	KSR1	kinase suppressor of ras 1	8844	https://www.ncbi.nlm.nih.gov/gene/?term=8844
ENSG00000218739	CEBPZOS	CEBPZ opposite strand	100505876	https://www.ncbi.nlm.nih.gov/gene/?term=100505876
ENSG00000169756	LIMS1	LIM zinc finger domain containing 1	3987	https://www.ncbi.nlm.nih.gov/gene/?term=3987
ENSG00000133195	SLC39A11	solute carrier family 39 member 11	201266	https://www.ncbi.nlm.nih.gov/gene/?term=201266
ENSG00000163110	PDLIM5	PDZ and LIM domain 5	10611	https://www.ncbi.nlm.nih.gov/gene/?term=10611
ENSG00000165434	PGM2L1	phosphoglucomutase 2 like 1	283209	https://www.ncbi.nlm.nih.gov/gene/?term=283209
ENSG00000088766	CRLS1	cardiolipin synthase 1	54675	https://www.ncbi.nlm.nih.gov/gene/?term=54675
ENSG00000164111	ANXA5	annexin A5	308	https://www.ncbi.nlm.nih.gov/gene/?term=308
ENSG00000168675	LDLRAD4	low density lipoprotein receptor class A domain containing 4	753	https://www.ncbi.nlm.nih.gov/gene/?term=753
ENSG00000172500	FIBP	FGF1 intracellular binding protein	9158	https://www.ncbi.nlm.nih.gov/gene/?term=9158
ENSG00000167460	TPM4	tropomyosin 4	7171	https://www.ncbi.nlm.nih.gov/gene/?term=7171
ENSG00000159348	CYB5R1	cytochrome b5 reductase 1	51706	https://www.ncbi.nlm.nih.gov/gene/?term=51706
ENSG00000129116	PALLD	palladin, cytoskeletal associated protein	23022	https://www.ncbi.nlm.nih.gov/gene/?term=23022
ENSG00000197860	SGTB	small glutamine rich tetratricopeptide repeat containing beta	54557	https://www.ncbi.nlm.nih.gov/gene/?term=54557
ENSG00000113318	MSH3	mutS homolog 3	4437	https://www.ncbi.nlm.nih.gov/gene/?term=4437
ENSG00000165672	PRDX3	peroxiredoxin 3	10935	https://www.ncbi.nlm.nih.gov/gene/?term=10935
ENSG00000138073	PREB	prolactin regulatory element binding	10113	https://www.ncbi.nlm.nih.gov/gene/?term=10113
ENSG00000171530	TBCA	tubulin folding cofactor A	6902	https://www.ncbi.nlm.nih.gov/gene/?term=6902
ENSG00000175984	DENND2C	DENN domain containing 2C	163259	https://www.ncbi.nlm.nih.gov/gene/?term=163259
ENSG00000162604	TM2D1	TM2 domain containing 1	83941	https://www.ncbi.nlm.nih.gov/gene/?term=83941
ENSG00000068885	IFT80	intraflagellar transport 80	57560	https://www.ncbi.nlm.nih.gov/gene/?term=57560
ENSG00000111481	COPZ1	coatomer protein complex subunit zeta 1	22818	https://www.ncbi.nlm.nih.gov/gene/?term=22818
ENSG00000108433	GOSR2	golgi SNAP receptor complex member 2	9570	https://www.ncbi.nlm.nih.gov/gene/?term=9570
ENSG00000102158	MAGT1	magnesium transporter 1	84061	https://www.ncbi.nlm.nih.gov/gene/?term=84061
ENSG00000137996	RTCA	RNA 3'-terminal phosphate cyclase	8634	https://www.ncbi.nlm.nih.gov/gene/?term=8634
ENSG00000213965	NUDT19	nudix hydrolase 19	390916	https://www.ncbi.nlm.nih.gov/gene/?term=390916
ENSG00000010270	STARD3NL	STARD3 N-terminal like	83930	https://www.ncbi.nlm.nih.gov/gene/?term=83930
ENSG00000175344	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit	1139	https://www.ncbi.nlm.nih.gov/gene/?term=1139
ENSG00000166377	ATP9B	ATPase phospholipid transporting 9B (putative)	374868	https://www.ncbi.nlm.nih.gov/gene/?term=374868
ENSG00000124641	MED20	mediator complex subunit 20	9477	https://www.ncbi.nlm.nih.gov/gene/?term=9477
ENSG00000120725	SIL1	SIL1 nucleotide exchange factor	64374	https://www.ncbi.nlm.nih.gov/gene/?term=64374
ENSG00000172171	TEFM	transcription elongation factor, mitochondrial	79736	https://www.ncbi.nlm.nih.gov/gene/?term=79736
ENSG00000115944	COX7A2L	cytochrome c oxidase subunit 7A2 like	9167	https://www.ncbi.nlm.nih.gov/gene/?term=9167
