userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000141506	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5	23533	https://www.ncbi.nlm.nih.gov/gene/?term=23533
ENSG00000156860	FBRS	fibrosin	64319	https://www.ncbi.nlm.nih.gov/gene/?term=64319
ENSG00000109118	PHF12	PHD finger protein 12	57649	https://www.ncbi.nlm.nih.gov/gene/?term=57649
ENSG00000124201	ZNFX1	zinc finger NFX1-type containing 1	57169	https://www.ncbi.nlm.nih.gov/gene/?term=57169
ENSG00000130787	HIP1R	huntingtin interacting protein 1 related	9026	https://www.ncbi.nlm.nih.gov/gene/?term=9026
ENSG00000092098	RNF31	ring finger protein 31	55072	https://www.ncbi.nlm.nih.gov/gene/?term=55072
ENSG00000175115	PACS1	phosphofurin acidic cluster sorting protein 1	55690	https://www.ncbi.nlm.nih.gov/gene/?term=55690
ENSG00000108840	HDAC5	histone deacetylase 5	10014	https://www.ncbi.nlm.nih.gov/gene/?term=10014
ENSG00000163219	ARHGAP25	Rho GTPase activating protein 25	9938	https://www.ncbi.nlm.nih.gov/gene/?term=9938
ENSG00000108465	CDK5RAP3	CDK5 regulatory subunit associated protein 3	80279	https://www.ncbi.nlm.nih.gov/gene/?term=80279
ENSG00000099308	MAST3	microtubule associated serine/threonine kinase 3	23031	https://www.ncbi.nlm.nih.gov/gene/?term=23031
ENSG00000149091	DGKZ	diacylglycerol kinase zeta	8525	https://www.ncbi.nlm.nih.gov/gene/?term=8525
ENSG00000154767	XPC	XPC complex subunit, DNA damage recognition and repair factor	7508	https://www.ncbi.nlm.nih.gov/gene/?term=7508
ENSG00000140995	DEF8	differentially expressed in FDCP 8 homolog	54849	https://www.ncbi.nlm.nih.gov/gene/?term=54849
ENSG00000175215	CTDSP2	CTD small phosphatase 2	10106	https://www.ncbi.nlm.nih.gov/gene/?term=10106
ENSG00000180304	OAZ2	ornithine decarboxylase antizyme 2	4947	https://www.ncbi.nlm.nih.gov/gene/?term=4947
ENSG00000169084	DHRSX	dehydrogenase/reductase X-linked	207063	https://www.ncbi.nlm.nih.gov/gene/?term=207063
ENSG00000139192	TAPBPL	TAP binding protein like	55080	https://www.ncbi.nlm.nih.gov/gene/?term=55080
ENSG00000132017	DCAF15	DDB1 and CUL4 associated factor 15	90379	https://www.ncbi.nlm.nih.gov/gene/?term=90379
ENSG00000127527	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1	58513	https://www.ncbi.nlm.nih.gov/gene/?term=58513
ENSG00000104852	SNRNP70	small nuclear ribonucleoprotein U1 subunit 70	6625	https://www.ncbi.nlm.nih.gov/gene/?term=6625
ENSG00000142208	AKT1	AKT serine/threonine kinase 1	207	https://www.ncbi.nlm.nih.gov/gene/?term=207
ENSG00000204252	HLA-DOA	major histocompatibility complex, class II, DO alpha	3111	https://www.ncbi.nlm.nih.gov/gene/?term=3111
ENSG00000132768	DPH2	DPH2 homolog	1802	https://www.ncbi.nlm.nih.gov/gene/?term=1802
ENSG00000145685	LHFPL2	LHFPL tetraspan subfamily member 2	10184	https://www.ncbi.nlm.nih.gov/gene/?term=10184
ENSG00000140009	ESR2	estrogen receptor 2	2100	https://www.ncbi.nlm.nih.gov/gene/?term=2100
ENSG00000197530	MIB2	mindbomb E3 ubiquitin protein ligase 2	142678	https://www.ncbi.nlm.nih.gov/gene/?term=142678
ENSG00000271425	NBPF10	NBPF member 10	100132406	https://www.ncbi.nlm.nih.gov/gene/?term=100132406
ENSG00000187764	SEMA4D	semaphorin 4D	10507	https://www.ncbi.nlm.nih.gov/gene/?term=10507
ENSG00000089057	SLC23A2	solute carrier family 23 member 2	9962	https://www.ncbi.nlm.nih.gov/gene/?term=9962
ENSG00000175197	DDIT3	DNA damage inducible transcript 3	1649	https://www.ncbi.nlm.nih.gov/gene/?term=1649
ENSG00000152133	GPATCH11	G-patch domain containing 11	253635	https://www.ncbi.nlm.nih.gov/gene/?term=253635
ENSG00000158717	RNF166	ring finger protein 166	115992	https://www.ncbi.nlm.nih.gov/gene/?term=115992
ENSG00000198792	TMEM184B	transmembrane protein 184B	25829	https://www.ncbi.nlm.nih.gov/gene/?term=25829
ENSG00000204305	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000204592	HLA-E	major histocompatibility complex, class I, E	3133	https://www.ncbi.nlm.nih.gov/gene/?term=3133
ENSG00000171608	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	5293	https://www.ncbi.nlm.nih.gov/gene/?term=5293
ENSG00000142599	RERE	arginine-glutamic acid dipeptide repeats	473	https://www.ncbi.nlm.nih.gov/gene/?term=473
ENSG00000118407	FILIP1	filamin A interacting protein 1	27145	https://www.ncbi.nlm.nih.gov/gene/?term=27145
ENSG00000093072	ADA2	adenosine deaminase 2	51816	https://www.ncbi.nlm.nih.gov/gene/?term=51816
ENSG00000158792	SPATA2L	spermatogenesis associated 2 like	124044	https://www.ncbi.nlm.nih.gov/gene/?term=124044
ENSG00000095370	SH2D3C	SH2 domain containing 3C	10044	https://www.ncbi.nlm.nih.gov/gene/?term=10044
ENSG00000184922	FMNL1	formin like 1	752	https://www.ncbi.nlm.nih.gov/gene/?term=752
ENSG00000170234	PWWP2A	PWWP domain containing 2A	114825	https://www.ncbi.nlm.nih.gov/gene/?term=114825
ENSG00000185905	C16orf54	chromosome 16 open reading frame 54	283897	https://www.ncbi.nlm.nih.gov/gene/?term=283897
ENSG00000160999	SH2B2	SH2B adaptor protein 2	10603	https://www.ncbi.nlm.nih.gov/gene/?term=10603
ENSG00000186532	SMYD4	SET and MYND domain containing 4	114826	https://www.ncbi.nlm.nih.gov/gene/?term=114826
ENSG00000213809	KLRK1	killer cell lectin like receptor K1	22914	https://www.ncbi.nlm.nih.gov/gene/?term=22914
ENSG00000213809	KLRC4-KLRK1	KLRC4-KLRK1 readthrough	100528032	https://www.ncbi.nlm.nih.gov/gene/?term=100528032
ENSG00000112511	PHF1	PHD finger protein 1	5252	https://www.ncbi.nlm.nih.gov/gene/?term=5252
ENSG00000161638	ITGA5	integrin subunit alpha 5	3678	https://www.ncbi.nlm.nih.gov/gene/?term=3678
ENSG00000072694	FCGR2B	Fc fragment of IgG receptor IIb	2213	https://www.ncbi.nlm.nih.gov/gene/?term=2213
ENSG00000270629	NBPF14	NBPF member 14	25832	https://www.ncbi.nlm.nih.gov/gene/?term=25832
ENSG00000270629	NOTCH2NLB	notch 2 N-terminal like B	100996763	https://www.ncbi.nlm.nih.gov/gene/?term=100996763
ENSG00000271383	NOTCH2NLC	notch 2 N-terminal like C	100996717	https://www.ncbi.nlm.nih.gov/gene/?term=100996717
ENSG00000271383	NBPF19	NBPF member 19	101060226	https://www.ncbi.nlm.nih.gov/gene/?term=101060226
ENSG00000174238	PITPNA	phosphatidylinositol transfer protein alpha	5306	https://www.ncbi.nlm.nih.gov/gene/?term=5306
ENSG00000156675	RAB11FIP1	RAB11 family interacting protein 1	80223	https://www.ncbi.nlm.nih.gov/gene/?term=80223
ENSG00000120913	PDLIM2	PDZ and LIM domain 2	64236	https://www.ncbi.nlm.nih.gov/gene/?term=64236
ENSG00000064687	ABCA7	ATP binding cassette subfamily A member 7	10347	https://www.ncbi.nlm.nih.gov/gene/?term=10347
ENSG00000204304	PBX2	PBX homeobox 2	5089	https://www.ncbi.nlm.nih.gov/gene/?term=5089
ENSG00000223865	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	3115	https://www.ncbi.nlm.nih.gov/gene/?term=3115
ENSG00000100605	ITPK1	inositol-tetrakisphosphate 1-kinase	3705	https://www.ncbi.nlm.nih.gov/gene/?term=3705
ENSG00000106948	AKNA	AT-hook transcription factor	80709	https://www.ncbi.nlm.nih.gov/gene/?term=80709
ENSG00000104870	FCGRT	Fc fragment of IgG receptor and transporter	2217	https://www.ncbi.nlm.nih.gov/gene/?term=2217
ENSG00000182179	UBA7	ubiquitin like modifier activating enzyme 7	7318	https://www.ncbi.nlm.nih.gov/gene/?term=7318
ENSG00000160710	ADAR	adenosine deaminase, RNA specific	103	https://www.ncbi.nlm.nih.gov/gene/?term=103
ENSG00000122986	HVCN1	hydrogen voltage gated channel 1	84329	https://www.ncbi.nlm.nih.gov/gene/?term=84329
ENSG00000100034	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F	9647	https://www.ncbi.nlm.nih.gov/gene/?term=9647
ENSG00000103196	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2	83716	https://www.ncbi.nlm.nih.gov/gene/?term=83716
ENSG00000126822	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3	26030	https://www.ncbi.nlm.nih.gov/gene/?term=26030
ENSG00000148660	CAMK2G	calcium/calmodulin dependent protein kinase II gamma	818	https://www.ncbi.nlm.nih.gov/gene/?term=818
ENSG00000197183	NOL4L	nucleolar protein 4 like	140688	https://www.ncbi.nlm.nih.gov/gene/?term=140688
ENSG00000177169	ULK1	unc-51 like autophagy activating kinase 1	8408	https://www.ncbi.nlm.nih.gov/gene/?term=8408
ENSG00000229474	PATL2	PAT1 homolog 2	197135	https://www.ncbi.nlm.nih.gov/gene/?term=197135
ENSG00000205307	SAP25	Sin3A associated protein 25	100316904	https://www.ncbi.nlm.nih.gov/gene/?term=100316904
ENSG00000105287	PRKD2	protein kinase D2	25865	https://www.ncbi.nlm.nih.gov/gene/?term=25865
ENSG00000178764	ZHX2	zinc fingers and homeoboxes 2	22882	https://www.ncbi.nlm.nih.gov/gene/?term=22882
ENSG00000077157	PPP1R12B	protein phosphatase 1 regulatory subunit 12B	4660	https://www.ncbi.nlm.nih.gov/gene/?term=4660
ENSG00000100084	HIRA	histone cell cycle regulator	7290	https://www.ncbi.nlm.nih.gov/gene/?term=7290
ENSG00000022567	SLC45A4	solute carrier family 45 member 4	57210	https://www.ncbi.nlm.nih.gov/gene/?term=57210
ENSG00000204131	NHSL2	NHS like 2	340527	https://www.ncbi.nlm.nih.gov/gene/?term=340527
ENSG00000204131	FLJ44635	TPT1-like protein	392490	https://www.ncbi.nlm.nih.gov/gene/?term=392490
ENSG00000163545	NUAK2	NUAK family kinase 2	81788	https://www.ncbi.nlm.nih.gov/gene/?term=81788
ENSG00000102796	DHRS12	dehydrogenase/reductase 12	79758	https://www.ncbi.nlm.nih.gov/gene/?term=79758
ENSG00000111859	NEDD9	neural precursor cell expressed, developmentally down-regulated 9	4739	https://www.ncbi.nlm.nih.gov/gene/?term=4739
ENSG00000182162	P2RY8	P2Y receptor family member 8	286530	https://www.ncbi.nlm.nih.gov/gene/?term=286530
ENSG00000183486	MX2	MX dynamin like GTPase 2	4600	https://www.ncbi.nlm.nih.gov/gene/?term=4600
ENSG00000141582	CBX4	chromobox 4	8535	https://www.ncbi.nlm.nih.gov/gene/?term=8535
ENSG00000106351	AGFG2	ArfGAP with FG repeats 2	3268	https://www.ncbi.nlm.nih.gov/gene/?term=3268
ENSG00000170581	STAT2	signal transducer and activator of transcription 2	6773	https://www.ncbi.nlm.nih.gov/gene/?term=6773
ENSG00000163141	BNIPL	BCL2 interacting protein like	149428	https://www.ncbi.nlm.nih.gov/gene/?term=149428
ENSG00000134815	DHX34	DExH-box helicase 34	9704	https://www.ncbi.nlm.nih.gov/gene/?term=9704
ENSG00000172243	CLEC7A	C-type lectin domain containing 7A	64581	https://www.ncbi.nlm.nih.gov/gene/?term=64581
ENSG00000213928	IRF9	interferon regulatory factor 9	10379	https://www.ncbi.nlm.nih.gov/gene/?term=10379
ENSG00000072864	NDE1	nudE neurodevelopment protein 1	54820	https://www.ncbi.nlm.nih.gov/gene/?term=54820
ENSG00000163050	COQ8A	coenzyme Q8A	56997	https://www.ncbi.nlm.nih.gov/gene/?term=56997
ENSG00000100307	CBX7	chromobox 7	23492	https://www.ncbi.nlm.nih.gov/gene/?term=23492
ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	64411	https://www.ncbi.nlm.nih.gov/gene/?term=64411
ENSG00000240065	PSMB9	proteasome subunit beta 9	5698	https://www.ncbi.nlm.nih.gov/gene/?term=5698
ENSG00000172183	ISG20	interferon stimulated exonuclease gene 20	3669	https://www.ncbi.nlm.nih.gov/gene/?term=3669
ENSG00000124508	BTN2A2	butyrophilin subfamily 2 member A2	10385	https://www.ncbi.nlm.nih.gov/gene/?term=10385
ENSG00000197555	SIPA1L1	signal induced proliferation associated 1 like 1	26037	https://www.ncbi.nlm.nih.gov/gene/?term=26037
ENSG00000131480	AOC2	amine oxidase, copper containing 2	314	https://www.ncbi.nlm.nih.gov/gene/?term=314
ENSG00000099991	CABIN1	calcineurin binding protein 1	23523	https://www.ncbi.nlm.nih.gov/gene/?term=23523
ENSG00000168763	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3	26505	https://www.ncbi.nlm.nih.gov/gene/?term=26505
ENSG00000234745	HLA-B	major histocompatibility complex, class I, B	3106	https://www.ncbi.nlm.nih.gov/gene/?term=3106
ENSG00000113719	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1	57222	https://www.ncbi.nlm.nih.gov/gene/?term=57222
ENSG00000054654	SYNE2	spectrin repeat containing nuclear envelope protein 2	23224	https://www.ncbi.nlm.nih.gov/gene/?term=23224
ENSG00000117419	ERI3	ERI1 exoribonuclease family member 3	79033	https://www.ncbi.nlm.nih.gov/gene/?term=79033
ENSG00000148400	NOTCH1	notch receptor 1	4851	https://www.ncbi.nlm.nih.gov/gene/?term=4851
ENSG00000204642	HLA-F	major histocompatibility complex, class I, F	3134	https://www.ncbi.nlm.nih.gov/gene/?term=3134
ENSG00000204160	ZDHHC18	zinc finger DHHC-type containing 18	84243	https://www.ncbi.nlm.nih.gov/gene/?term=84243
ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	9020	https://www.ncbi.nlm.nih.gov/gene/?term=9020
ENSG00000176055	MBLAC2	metallo-beta-lactamase domain containing 2	153364	https://www.ncbi.nlm.nih.gov/gene/?term=153364
ENSG00000120889	TNFRSF10B	TNF receptor superfamily member 10b	8795	https://www.ncbi.nlm.nih.gov/gene/?term=8795
ENSG00000160716	CHRNB2	cholinergic receptor nicotinic beta 2 subunit	1141	https://www.ncbi.nlm.nih.gov/gene/?term=1141
ENSG00000102755	FLT1	fms related tyrosine kinase 1	2321	https://www.ncbi.nlm.nih.gov/gene/?term=2321
ENSG00000114656	KIAA1257	KIAA1257	57501	https://www.ncbi.nlm.nih.gov/gene/?term=57501
ENSG00000196502	SULT1A1	sulfotransferase family 1A member 1	6817	https://www.ncbi.nlm.nih.gov/gene/?term=6817
ENSG00000138617	PARP16	poly(ADP-ribose) polymerase family member 16	54956	https://www.ncbi.nlm.nih.gov/gene/?term=54956
ENSG00000113303	BTNL8	butyrophilin like 8	79908	https://www.ncbi.nlm.nih.gov/gene/?term=79908
ENSG00000157326	DHRS4	dehydrogenase/reductase 4	10901	https://www.ncbi.nlm.nih.gov/gene/?term=10901
ENSG00000118898	PPL	periplakin	5493	https://www.ncbi.nlm.nih.gov/gene/?term=5493
ENSG00000182871	COL18A1	collagen type XVIII alpha 1 chain	80781	https://www.ncbi.nlm.nih.gov/gene/?term=80781
ENSG00000111837	MAK	male germ cell associated kinase	4117	https://www.ncbi.nlm.nih.gov/gene/?term=4117
ENSG00000168010	ATG16L2	autophagy related 16 like 2	89849	https://www.ncbi.nlm.nih.gov/gene/?term=89849
ENSG00000163346	PBXIP1	PBX homeobox interacting protein 1	57326	https://www.ncbi.nlm.nih.gov/gene/?term=57326
ENSG00000122783	CYREN	cell cycle regulator of NHEJ	78996	https://www.ncbi.nlm.nih.gov/gene/?term=78996
ENSG00000057704	TMCC3	transmembrane and coiled-coil domain family 3	57458	https://www.ncbi.nlm.nih.gov/gene/?term=57458
ENSG00000128335	APOL2	apolipoprotein L2	23780	https://www.ncbi.nlm.nih.gov/gene/?term=23780
ENSG00000019582	CD74	CD74 molecule	972	https://www.ncbi.nlm.nih.gov/gene/?term=972
ENSG00000100918	REC8	REC8 meiotic recombination protein	9985	https://www.ncbi.nlm.nih.gov/gene/?term=9985
ENSG00000152518	ZFP36L2	ZFP36 ring finger protein like 2	678	https://www.ncbi.nlm.nih.gov/gene/?term=678
ENSG00000102096	PIM2	Pim-2 proto-oncogene, serine/threonine kinase	11040	https://www.ncbi.nlm.nih.gov/gene/?term=11040
ENSG00000161036	LRWD1	leucine rich repeats and WD repeat domain containing 1	222229	https://www.ncbi.nlm.nih.gov/gene/?term=222229
ENSG00000073150	PANX2	pannexin 2	56666	https://www.ncbi.nlm.nih.gov/gene/?term=56666
ENSG00000180871	CXCR2	C-X-C motif chemokine receptor 2	3579	https://www.ncbi.nlm.nih.gov/gene/?term=3579
ENSG00000130589	HELZ2	helicase with zinc finger 2	85441	https://www.ncbi.nlm.nih.gov/gene/?term=85441
ENSG00000102886	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3	79153	https://www.ncbi.nlm.nih.gov/gene/?term=79153
ENSG00000043143	JADE2	jade family PHD finger 2	23338	https://www.ncbi.nlm.nih.gov/gene/?term=23338
ENSG00000162825	NBPF20	NBPF member 20	100288142	https://www.ncbi.nlm.nih.gov/gene/?term=100288142
ENSG00000133574	GIMAP4	GTPase, IMAP family member 4	55303	https://www.ncbi.nlm.nih.gov/gene/?term=55303
ENSG00000204267	TAP2	transporter 2, ATP binding cassette subfamily B member	6891	https://www.ncbi.nlm.nih.gov/gene/?term=6891
ENSG00000133985	TTC9	tetratricopeptide repeat domain 9	23508	https://www.ncbi.nlm.nih.gov/gene/?term=23508
ENSG00000118900	UBN1	ubinuclein 1	29855	https://www.ncbi.nlm.nih.gov/gene/?term=29855
ENSG00000106952	TNFSF8	TNF superfamily member 8	944	https://www.ncbi.nlm.nih.gov/gene/?term=944
ENSG00000183049	CAMK1D	calcium/calmodulin dependent protein kinase ID	57118	https://www.ncbi.nlm.nih.gov/gene/?term=57118
ENSG00000196562	SULF2	sulfatase 2	55959	https://www.ncbi.nlm.nih.gov/gene/?term=55959
ENSG00000055332	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	5610	https://www.ncbi.nlm.nih.gov/gene/?term=5610
ENSG00000169413	RNASE6	ribonuclease A family member k6	6039	https://www.ncbi.nlm.nih.gov/gene/?term=6039
ENSG00000186470	BTN3A2	butyrophilin subfamily 3 member A2	11118	https://www.ncbi.nlm.nih.gov/gene/?term=11118
ENSG00000204525	HLA-C	major histocompatibility complex, class I, C	3107	https://www.ncbi.nlm.nih.gov/gene/?term=3107
ENSG00000142552	RCN3	reticulocalbin 3	57333	https://www.ncbi.nlm.nih.gov/gene/?term=57333
ENSG00000228278	ORM2	orosomucoid 2	5005	https://www.ncbi.nlm.nih.gov/gene/?term=5005
ENSG00000253729	PRKDC	protein kinase, DNA-activated, catalytic subunit	5591	https://www.ncbi.nlm.nih.gov/gene/?term=5591
ENSG00000143858	SYT2	synaptotagmin 2	127833	https://www.ncbi.nlm.nih.gov/gene/?term=127833
ENSG00000100908	EMC9	ER membrane protein complex subunit 9	51016	https://www.ncbi.nlm.nih.gov/gene/?term=51016
ENSG00000167261	DPEP2	dipeptidase 2	64174	https://www.ncbi.nlm.nih.gov/gene/?term=64174
ENSG00000177989	ODF3B	outer dense fiber of sperm tails 3B	440836	https://www.ncbi.nlm.nih.gov/gene/?term=440836
ENSG00000196497	IPO4	importin 4	79711	https://www.ncbi.nlm.nih.gov/gene/?term=79711
ENSG00000124731	TREM1	triggering receptor expressed on myeloid cells 1	54210	https://www.ncbi.nlm.nih.gov/gene/?term=54210
ENSG00000215788	TNFRSF25	TNF receptor superfamily member 25	8718	https://www.ncbi.nlm.nih.gov/gene/?term=8718
ENSG00000133943	DGLUCY	D-glutamate cyclase	80017	https://www.ncbi.nlm.nih.gov/gene/?term=80017
ENSG00000285708	FOXP1	forkhead box P1	27086	https://www.ncbi.nlm.nih.gov/gene/?term=27086
ENSG00000165801	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	https://www.ncbi.nlm.nih.gov/gene/?term=55701
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	3123	https://www.ncbi.nlm.nih.gov/gene/?term=3123
ENSG00000196126	NA	NA	105369230	https://www.ncbi.nlm.nih.gov/gene/?term=105369230
ENSG00000111087	GLI1	GLI family zinc finger 1	2735	https://www.ncbi.nlm.nih.gov/gene/?term=2735
ENSG00000187912	CLEC17A	C-type lectin domain containing 17A	388512	https://www.ncbi.nlm.nih.gov/gene/?term=388512
ENSG00000146285	SCML4	Scm polycomb group protein like 4	256380	https://www.ncbi.nlm.nih.gov/gene/?term=256380
ENSG00000174885	NLRP6	NLR family pyrin domain containing 6	171389	https://www.ncbi.nlm.nih.gov/gene/?term=171389
ENSG00000231389	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	3113	https://www.ncbi.nlm.nih.gov/gene/?term=3113
ENSG00000166886	NAB2	NGFI-A binding protein 2	4665	https://www.ncbi.nlm.nih.gov/gene/?term=4665
ENSG00000116741	RGS2	regulator of G protein signaling 2	5997	https://www.ncbi.nlm.nih.gov/gene/?term=5997
ENSG00000026950	BTN3A1	butyrophilin subfamily 3 member A1	11119	https://www.ncbi.nlm.nih.gov/gene/?term=11119
ENSG00000160185	UBASH3A	ubiquitin associated and SH3 domain containing A	53347	https://www.ncbi.nlm.nih.gov/gene/?term=53347
ENSG00000087589	CASS4	Cas scaffold protein family member 4	57091	https://www.ncbi.nlm.nih.gov/gene/?term=57091
ENSG00000106714	CNTNAP3	contactin associated protein like 3	79937	https://www.ncbi.nlm.nih.gov/gene/?term=79937
ENSG00000164691	TAGAP	T cell activation RhoGTPase activating protein	117289	https://www.ncbi.nlm.nih.gov/gene/?term=117289
ENSG00000183625	CCR3	C-C motif chemokine receptor 3	1232	https://www.ncbi.nlm.nih.gov/gene/?term=1232
ENSG00000091592	NLRP1	NLR family pyrin domain containing 1	22861	https://www.ncbi.nlm.nih.gov/gene/?term=22861
ENSG00000091592	LOC728392	uncharacterized LOC728392	728392	https://www.ncbi.nlm.nih.gov/gene/?term=728392
ENSG00000168016	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	9881	https://www.ncbi.nlm.nih.gov/gene/?term=9881
ENSG00000281106	TMEM272	transmembrane protein 272	283521	https://www.ncbi.nlm.nih.gov/gene/?term=283521
ENSG00000197165	SULT1A2	sulfotransferase family 1A member 2	6799	https://www.ncbi.nlm.nih.gov/gene/?term=6799
ENSG00000111801	BTN3A3	butyrophilin subfamily 3 member A3	10384	https://www.ncbi.nlm.nih.gov/gene/?term=10384
ENSG00000138646	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5	51191	https://www.ncbi.nlm.nih.gov/gene/?term=51191
ENSG00000182742	HOXB4	homeobox B4	3214	https://www.ncbi.nlm.nih.gov/gene/?term=3214
ENSG00000162591	MEGF6	multiple EGF like domains 6	1953	https://www.ncbi.nlm.nih.gov/gene/?term=1953
ENSG00000142102	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase	80162	https://www.ncbi.nlm.nih.gov/gene/?term=80162
ENSG00000196684	HSH2D	hematopoietic SH2 domain containing	84941	https://www.ncbi.nlm.nih.gov/gene/?term=84941
ENSG00000198178	CLEC4C	C-type lectin domain family 4 member C	170482	https://www.ncbi.nlm.nih.gov/gene/?term=170482
ENSG00000084110	HAL	histidine ammonia-lyase	3034	https://www.ncbi.nlm.nih.gov/gene/?term=3034
ENSG00000176749	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1	8851	https://www.ncbi.nlm.nih.gov/gene/?term=8851
ENSG00000242574	HLA-DMB	major histocompatibility complex, class II, DM beta	3109	https://www.ncbi.nlm.nih.gov/gene/?term=3109
